Date,N1,N2,N3,N4,N5,E1,E2,Winner,Gain,estGagnant
2015-01-16,36,14,22,21,31,3,5,0,25492644,False
2015-01-16,35,31,11,3,44,5,3,0,25492644,False
2015-01-20,26,27,10,40,45,11,5,0,32539304,False
2015-01-20,36,2,44,49,18,2,8,0,32539304,False
2015-01-20,48,16,13,34,26,9,2,0,32539304,False
2015-01-20,33,47,15,41,44,10,8,2,32539304,True
2015-01-20,12,37,21,20,8,11,7,0,32539304,False
2015-01-23,48,26,36,4,5,7,8,0,15000000,False
2015-01-23,46,17,43,38,21,8,3,0,15000000,False
2015-01-23,43,24,10,3,17,2,8,0,15000000,False
2015-01-23,32,7,13,21,46,4,11,0,15000000,False
2015-01-23,30,45,29,38,6,8,1,0,15000000,True
2015-01-27,2,34,35,8,39,10,8,0,21715116,False
2015-01-27,12,1,29,22,5,1,3,0,21715116,False
2015-01-27,16,7,46,4,12,10,7,0,21715116,False
2015-01-27,30,36,33,37,10,7,5,0,21715116,False
2015-01-27,10,33,5,31,40,10,8,1,21715116,True
2015-01-30,21,29,46,41,49,7,1,0,15000000,False
2015-01-30,48,30,33,15,49,9,10,0,15000000,False
2015-01-30,9,24,15,13,19,3,8,2,15000000,True
2015-01-30,32,3,45,14,27,9,4,0,15000000,False
2015-01-30,47,29,13,32,34,6,1,0,15000000,False
2015-02-01,24,25,49,28,22,3,6,0,15000000,True
2015-02-01,26,35,23,18,42,4,5,0,15000000,False
2015-02-01,18,32,29,34,35,10,4,0,15000000,False
2015-02-01,47,18,8,34,25,11,6,0,15000000,False
2015-02-01,13,27,7,23,12,11,9,0,15000000,False
2015-02-06,41,23,15,2,20,2,11,0,21811079,False
2015-02-06,2,26,45,9,35,6,2,0,21811079,False
2015-02-06,23,7,41,29,37,1,8,0,21811079,True
2015-02-06,20,35,12,32,17,11,9,0,21811079,False
2015-02-06,44,9,43,26,10,9,6,0,21811079,False
2015-02-10,24,44,15,36,34,7,2,0,15000000,False
2015-02-10,49,31,5,4,26,9,10,0,15000000,False
2015-02-10,12,27,45,33,29,5,3,0,15000000,False
2015-02-10,21,35,7,32,18,11,2,1,15000000,True
2015-02-10,41,19,8,9,16,10,3,0,15000000,False
2015-02-13,21,17,6,4,38,6,4,0,33327954,False
2015-02-13,29,49,9,30,11,9,4,0,33327954,False
2015-02-13,42,41,37,39,9,5,2,0,33327954,False
2015-02-13,46,10,16,38,22,9,7,0,33327954,False
2015-02-13,24,12,39,44,42,3,11,0,33327954,True
2015-02-17,15,49,41,35,16,1,8,0,40422821,False
2015-02-17,8,14,5,9,49,6,10,0,40422821,False
2015-02-17,35,29,2,1,24,4,1,0,40422821,False
2015-02-17,5,2,18,43,30,10,1,0,40422821,True
2015-02-17,27,6,38,40,23,1,2,0,40422821,False
2015-02-20,37,46,10,4,14,4,7,0,51125126,True
2015-02-20,39,2,9,17,27,2,8,0,51125126,False
2015-02-20,24,5,25,37,4,7,10,0,51125126,False
2015-02-20,13,44,41,40,12,8,1,0,51125126,False
2015-02-20,18,27,8,34,41,1,3,0,51125126,False
2015-02-24,5,3,8,44,14,8,4,0,58852109,False
2015-02-24,29,13,22,9,27,2,11,0,58852109,False
2015-02-24,29,12,39,13,30,7,3,0,58852109,False
2015-02-24,3,45,49,46,12,1,8,0,58852109,False
2015-02-24,3,28,25,34,50,1,11,0,58852109,True
2015-02-27,5,23,31,22,26,11,5,0,71791059,False
2015-02-27,4,12,3,39,49,9,11,0,71791059,False
2015-02-27,42,47,35,33,8,5,4,0,71791059,False
2015-02-27,37,11,44,29,12,2,8,0,71791059,False
2015-02-27,17,25,14,5,47,10,9,0,71791059,True
2015-03-02,49,9,40,10,2,1,10,0,15000000,False
2015-03-02,50,44,17,31,33,11,7,1,15000000,True
2015-03-02,18,30,33,37,32,8,4,0,15000000,False
2015-03-02,3,31,34,44,37,6,8,0,15000000,False
2015-03-02,16,21,8,1,44,5,3,0,15000000,False
2015-03-03,41,25,29,7,32,9,7,0,81055085,False
2015-03-03,9,48,32,22,6,10,1,0,81055085,False
2015-03-03,1,39,23,16,44,5,4,0,81055085,False
2015-03-03,12,36,19,34,8,7,11,0,81055085,False
2015-03-03,6,21,13,8,11,8,7,0,81055085,True
2015-03-04,32,33,8,38,6,8,10,0,15000000,False
2015-03-04,49,46,48,1,15,6,11,0,15000000,False
2015-03-04,4,27,13,9,1,6,11,0,15000000,False
2015-03-04,39,37,49,29,27,4,2,0,15000000,True
2015-03-04,4,39,12,25,28,4,3,0,15000000,False
2015-03-07,18,14,21,34,13,11,7,0,24398282,False
2015-03-07,9,42,8,14,29,5,1,0,24398282,False
2015-03-07,26,39,17,7,33,7,2,0,24398282,False
2015-03-07,42,5,9,7,25,6,9,0,24398282,False
2015-03-07,11,18,44,15,12,3,9,0,24398282,True
2015-03-11,39,27,49,8,46,2,6,0,55033448,True
2015-03-11,45,18,23,15,31,3,1,0,55033448,False
2015-03-11,21,40,39,20,30,4,1,0,55033448,False
2015-03-11,31,5,42,8,47,11,3,0,55033448,False
2015-03-11,14,18,8,25,24,10,7,0,55033448,False
2015-03-13,4,5,22,18,23,3,1,0,27214552,True
2015-03-13,46,29,45,48,41,6,10,0,27214552,False
2015-03-13,19,44,14,48,12,11,2,0,27214552,False
2015-03-13,32,47,40,19,27,6,8,0,27214552,False
2015-03-13,5,7,4,36,20,10,5,0,27214552,False
2015-03-17,43,42,2,16,30,2,3,0,33000000,False
2015-03-17,11,23,44,38,26,8,1,0,33000000,True
2015-03-17,33,4,8,45,18,5,7,0,33000000,False
2015-03-17,47,23,33,8,7,10,11,0,33000000,False
2015-03-17,14,18,11,35,20,3,4,0,33000000,False
2015-03-20,13,39,33,9,10,10,9,0,45000000,False
2015-03-20,3,14,42,48,37,1,10,0,45000000,True
2015-03-20,33,7,2,40,15,7,6,0,45000000,False
2015-03-20,26,35,1,19,10,5,1,0,45000000,False
2015-03-20,2,32,25,39,48,3,6,0,45000000,False
2015-03-24,8,15,38,2,10,5,7,0,52905388,False
2015-03-24,40,10,39,24,26,3,10,0,52905388,True
2015-03-24,48,21,36,11,8,2,5,0,52905388,False
2015-03-24,13,1,40,5,9,3,1,0,52905388,False
2015-03-24,30,15,16,35,33,11,2,0,52905388,False
2015-03-27,33,20,8,2,21,2,3,0,65065695,False
2015-03-27,21,34,4,7,45,6,4,0,65065695,False
2015-03-27,39,4,49,5,12,4,8,0,65065695,False
2015-03-27,6,10,23,16,25,9,2,0,65065695,False
2015-03-27,30,39,32,44,2,10,6,0,65065695,True
2015-03-31,8,28,20,24,49,8,9,1,73584056,True
2015-03-31,35,47,15,1,8,11,8,0,73584056,False
2015-03-31,28,20,33,11,12,1,8,0,73584056,False
2015-03-31,23,12,46,49,30,2,10,0,73584056,False
2015-03-31,17,25,33,42,34,7,8,0,73584056,False
2015-04-08,3,17,28,10,42,3,2,0,15000000,False
2015-04-08,47,25,6,18,33,9,10,0,15000000,False
2015-04-08,13,46,31,11,29,3,7,0,15000000,False
2015-04-08,18,30,12,48,13,2,11,0,15000000,False
2015-04-08,50,15,39,10,45,10,9,0,15000000,True
2015-04-09,20,35,49,34,42,3,1,0,24335146,False
2015-04-09,41,10,45,14,32,6,7,0,24335146,False
2015-04-09,47,15,25,34,41,3,1,0,24335146,False
2015-04-09,27,8,45,9,50,8,10,0,24335146,True
2015-04-09,7,35,41,45,22,6,4,0,24335146,False
2015-04-12,17,27,18,39,8,7,1,0,44266153,True
2015-04-12,38,20,4,14,29,1,5,0,44266153,False
2015-04-12,29,44,18,31,2,10,5,0,44266153,False
2015-04-12,14,42,3,7,21,11,9,0,44266153,False
2015-04-12,1,15,44,37,22,5,4,0,44266153,False
2015-04-14,37,28,11,22,39,4,1,0,21697826,False
2015-04-14,41,28,8,13,37,6,1,0,21697826,False
2015-04-14,36,37,48,45,20,6,7,0,21697826,False
2015-04-14,49,34,32,24,35,2,1,0,21697826,True
2015-04-14,4,34,5,12,40,11,5,0,21697826,False
2015-04-17,39,4,31,29,1,11,1,0,31605188,False
2015-04-17,30,19,39,34,27,8,1,0,31605188,False
2015-04-17,13,31,41,21,27,3,9,0,31605188,False
2015-04-17,24,18,13,21,15,10,4,0,31605188,False
2015-04-17,39,2,34,24,30,11,8,0,31605188,True
2015-04-21,43,38,11,14,24,6,10,0,39055477,False
2015-04-21,40,37,12,9,15,3,1,0,39055477,False
2015-04-21,29,3,6,20,36,6,8,0,39055477,False
2015-04-21,14,42,17,6,45,8,1,0,39055477,True
2015-04-21,36,14,44,19,3,9,7,0,39055477,False
2015-04-24,18,5,48,19,11,9,3,0,50731331,False
2015-04-24,4,38,6,39,30,11,8,0,50731331,False
2015-04-24,10,37,1,2,17,8,3,0,50731331,False
2015-04-24,31,5,40,29,19,3,10,1,50731331,True
2015-04-24,7,1,4,44,26,11,8,0,50731331,False
2015-04-28,18,23,40,34,9,6,3,0,15000000,False
2015-04-28,36,24,28,26,45,10,7,0,15000000,True
2015-04-28,47,7,29,36,44,11,3,0,15000000,False
2015-04-28,29,25,1,38,32,5,2,0,15000000,False
2015-04-28,26,48,14,34,25,4,5,0,15000000,False
2015-05-05,1,17,10,42,20,9,8,0,30744734,True
2015-05-05,15,49,17,33,29,1,3,0,30744734,False
2015-05-05,36,15,12,49,44,3,8,0,30744734,False
2015-05-05,10,44,5,21,28,1,8,0,30744734,False
2015-05-05,40,49,17,41,19,7,8,0,30744734,False
2015-05-06,15,17,12,14,9,11,4,0,100000000,False
2015-05-06,33,25,16,39,22,10,4,0,100000000,False
2015-05-06,19,48,29,41,40,7,4,0,100000000,False
2015-05-06,5,4,37,22,31,6,1,0,100000000,False
2015-05-06,8,7,2,48,45,9,1,0,100000000,True
2015-05-15,47,25,21,34,41,6,11,0,15000000,False
2015-05-15,47,42,44,5,35,9,8,0,15000000,True
2015-05-15,1,46,24,48,38,9,6,0,15000000,False
2015-05-15,9,5,8,37,19,3,8,0,15000000,False
2015-05-15,32,44,26,31,36,10,4,0,15000000,False
2015-05-19,47,45,41,7,38,5,9,0,21489111,False
2015-05-19,7,35,4,15,46,11,3,0,21489111,False
2015-05-19,7,12,13,33,31,10,4,0,21489111,False
2015-05-19,45,22,3,2,19,2,6,0,21489111,False
2015-05-19,35,37,31,26,30,11,8,0,21489111,True
2015-05-22,19,37,36,10,16,2,10,0,31141927,False
2015-05-22,18,12,24,17,44,8,5,0,31141927,False
2015-05-22,18,44,35,24,45,5,11,0,31141927,True
2015-05-22,8,48,14,49,1,11,10,0,31141927,False
2015-05-22,34,3,6,15,10,1,9,0,31141927,False
2015-05-26,23,4,10,21,47,6,3,0,37682171,False
2015-05-26,6,24,7,21,5,6,5,1,37682171,True
2015-05-26,3,19,40,20,43,9,10,0,37682171,False
2015-05-26,42,30,22,18,34,5,11,0,37682171,False
2015-05-26,3,1,33,13,12,4,7,0,37682171,False
2015-05-29,3,4,20,45,48,6,8,0,15000000,True
2015-05-29,48,9,32,17,5,7,4,0,15000000,False
2015-05-29,13,40,7,9,2,6,1,0,15000000,False
2015-05-29,24,47,27,10,17,10,2,0,15000000,False
2015-05-29,12,4,3,39,26,7,6,0,15000000,False
2015-06-01,20,38,30,14,49,4,3,0,21570078,True
2015-06-01,15,36,48,13,41,9,7,0,21570078,False
2015-06-01,20,49,24,4,22,11,4,0,21570078,False
2015-06-01,44,18,48,5,24,7,1,0,21570078,False
2015-06-01,11,43,45,34,24,5,1,0,21570078,False
2015-06-02,4,40,3,37,2,9,8,0,15000000,False
2015-06-02,17,4,24,3,5,2,10,0,15000000,False
2015-06-02,50,30,10,26,39,8,7,0,15000000,True
2015-06-02,17,15,2,44,38,9,7,0,15000000,False
2015-06-02,37,28,26,6,19,7,5,0,15000000,False
2015-06-03,4,12,25,44,20,6,1,0,100000000,False
2015-06-03,8,49,31,45,7,2,7,0,100000000,False
2015-06-03,47,30,49,50,23,7,2,1,100000000,True
2015-06-03,13,10,11,32,40,1,4,0,100000000,False
2015-06-03,18,46,17,29,40,6,3,0,100000000,False
2015-06-10,1,47,45,48,36,2,1,0,15000000,False
2015-06-10,19,28,42,48,31,9,4,0,15000000,False
2015-06-10,48,44,42,36,8,5,1,0,15000000,False
2015-06-10,22,32,29,11,20,1,8,0,15000000,True
2015-06-10,39,42,22,30,29,11,3,0,15000000,False
2015-06-11,39,46,45,2,43,8,6,0,100000000,False
2015-06-11,26,40,38,17,3,4,10,0,100000000,True
2015-06-11,48,6,19,16,15,11,4,0,100000000,False
2015-06-11,5,34,31,41,28,6,10,0,100000000,False
2015-06-11,30,33,14,35,5,9,4,0,100000000,False
2015-06-16,16,13,49,32,17,11,9,0,15000000,False
2015-06-16,18,7,46,10,19,11,7,0,15000000,False
2015-06-16,49,7,36,31,20,10,6,0,15000000,False
2015-06-16,15,10,36,16,37,3,9,0,15000000,True
2015-06-16,14,19,38,26,3,2,5,0,15000000,False
2015-06-19,7,14,20,31,42,9,3,1,24835107,True
2015-06-19,39,7,15,47,23,9,10,0,24835107,False
2015-06-19,47,30,1,40,19,1,3,0,24835107,False
2015-06-19,37,16,14,2,1,4,7,0,24835107,False
2015-06-19,44,31,43,10,19,4,2,0,24835107,False
2015-06-23,16,38,4,22,49,6,9,0,15000000,True
2015-06-23,17,16,1,12,46,3,8,0,15000000,False
2015-06-23,36,15,26,45,46,10,3,0,15000000,False
2015-06-23,31,26,18,5,28,1,9,0,15000000,False
2015-06-23,14,7,38,31,11,10,6,0,15000000,False
2015-06-26,10,19,6,3,24,5,7,1,25263266,True
2015-06-26,17,39,30,25,7,4,11,0,25263266,False
2015-06-26,35,49,6,37,34,11,10,0,25263266,False
2015-06-26,8,23,11,17,37,7,3,0,25263266,False
2015-06-26,23,7,41,37,6,5,10,0,25263266,False
2015-06-30,18,16,24,40,42,1,11,0,15000000,False
2015-06-30,10,28,4,2,15,4,2,0,15000000,False
2015-06-30,22,28,43,38,40,10,4,0,15000000,False
2015-06-30,11,28,15,34,37,1,8,0,15000000,True
2015-06-30,44,11,48,30,4,1,10,0,15000000,False
2015-07-04,21,23,3,40,20,5,1,0,21449918,False
2015-07-04,28,49,19,38,32,4,5,0,21449918,False
2015-07-04,7,2,44,4,27,9,7,0,21449918,False
2015-07-04,39,25,50,44,18,8,5,1,21449918,True
2015-07-04,28,14,17,7,31,9,2,0,21449918,False
2015-07-07,43,11,24,13,5,2,7,0,31077433,False
2015-07-07,11,26,35,44,25,1,3,0,31077433,False
2015-07-07,45,26,15,43,18,8,6,0,31077433,False
2015-07-07,7,41,33,18,6,10,3,0,31077433,True
2015-07-07,16,23,17,45,41,5,9,0,31077433,False
2015-07-08,49,47,37,40,15,11,9,0,24090340,False
2015-07-08,6,14,49,7,36,11,8,0,24090340,False
2015-07-08,40,42,28,48,25,4,8,0,24090340,False
2015-07-08,6,3,19,26,20,7,4,0,24090340,False
2015-07-08,1,5,21,44,39,4,11,0,24090340,True
2015-07-14,16,37,2,22,38,9,3,0,15000000,False
2015-07-14,44,21,39,1,3,2,1,0,15000000,False
2015-07-14,5,22,28,47,13,4,9,0,15000000,False
2015-07-14,45,4,39,14,35,10,4,0,15000000,False
2015-07-14,34,18,36,19,6,1,8,0,15000000,True
2015-07-17,21,48,22,1,43,9,7,0,24215184,True
2015-07-17,25,42,14,18,17,7,3,0,24215184,False
2015-07-17,15,2,22,44,7,7,8,0,24215184,False
2015-07-17,47,33,20,30,28,1,7,0,24215184,False
2015-07-17,37,49,9,20,18,7,8,0,24215184,False
2015-07-21,28,29,9,35,13,2,6,0,30754406,False
2015-07-21,37,7,5,38,27,4,5,0,30754406,False
2015-07-21,11,37,10,30,31,9,3,0,30754406,False
2015-07-21,47,16,3,4,19,1,7,0,30754406,False
2015-07-21,14,29,44,27,20,10,7,0,30754406,True
2015-07-24,21,46,2,9,35,2,11,1,40468528,True
2015-07-24,25,42,40,47,1,1,5,0,40468528,False
2015-07-24,48,13,33,24,47,8,4,0,40468528,False
2015-07-24,45,25,4,26,24,8,3,0,40468528,False
2015-07-24,32,15,31,6,22,4,7,0,40468528,False
2015-07-28,20,17,41,22,38,7,4,0,15000000,False
2015-07-28,36,17,43,9,3,11,8,0,15000000,False
2015-07-28,38,31,10,40,48,10,11,0,15000000,False
2015-07-28,33,48,42,27,21,9,4,0,15000000,False
2015-07-28,36,23,49,43,32,8,7,0,15000000,True
2015-07-31,41,31,42,47,7,1,6,0,24939216,False
2015-07-31,24,12,38,6,44,10,5,0,24939216,False
2015-07-31,4,9,7,10,6,3,4,0,24939216,False
2015-07-31,47,25,29,26,49,6,5,0,24939216,False
2015-07-31,34,21,16,50,40,6,9,1,24939216,True
2015-08-05,25,16,30,43,2,3,5,0,40655810,False
2015-08-05,5,16,6,34,29,6,8,0,40655810,False
2015-08-05,37,17,33,44,4,11,7,0,40655810,False
2015-08-05,43,13,6,40,26,5,11,0,40655810,False
2015-08-05,14,19,49,7,47,10,3,0,40655810,True
2015-08-09,42,14,40,39,16,1,4,1,30904640,True
2015-08-09,11,44,5,22,17,7,9,0,30904640,False
2015-08-09,22,20,3,11,47,1,3,0,30904640,False
2015-08-09,41,28,47,36,46,5,6,0,30904640,False
2015-08-09,32,39,22,11,5,6,1,0,30904640,False
2015-08-12,18,30,10,40,19,6,3,0,51436264,False
2015-08-12,48,29,12,38,17,9,11,0,51436264,True
2015-08-12,39,45,35,36,26,4,6,0,51436264,False
2015-08-12,47,44,2,37,18,2,5,0,51436264,False
2015-08-12,18,47,33,32,44,7,1,0,51436264,False
2015-08-14,44,9,21,11,18,11,4,0,40297743,False
2015-08-14,45,4,44,7,39,3,5,1,40297743,True
2015-08-14,27,6,10,39,42,5,7,0,40297743,False
2015-08-14,25,22,19,15,49,9,6,0,40297743,False
2015-08-14,40,37,34,10,5,3,2,0,40297743,False
2015-08-18,7,10,19,12,11,2,9,0,15000000,True
2015-08-18,13,14,2,39,36,10,3,0,15000000,False
2015-08-18,26,29,24,37,20,4,10,0,15000000,False
2015-08-18,18,6,45,27,42,3,6,0,15000000,False
2015-08-18,3,39,25,45,10,11,4,0,15000000,False
2015-08-21,3,45,13,16,2,3,10,0,23986424,False
2015-08-21,47,4,16,18,43,10,6,0,23986424,True
2015-08-21,49,12,11,26,14,9,3,0,23986424,False
2015-08-21,24,17,49,2,40,8,7,0,23986424,False
2015-08-21,22,11,6,13,9,6,10,0,23986424,False
2015-08-25,31,33,50,27,42,5,2,1,30507122,True
2015-08-25,13,37,9,25,38,7,10,0,30507122,False
2015-08-25,3,40,22,8,39,11,6,0,30507122,False
2015-08-25,17,14,33,42,24,2,11,0,30507122,False
2015-08-25,12,48,17,9,10,8,4,0,30507122,False
2015-08-28,11,34,30,29,31,4,7,1,15000000,True
2015-08-28,44,17,48,4,24,11,5,0,15000000,False
2015-08-28,1,36,27,39,20,8,11,0,15000000,False
2015-08-28,7,41,34,36,43,9,5,0,15000000,False
2015-08-28,6,4,25,8,13,5,7,0,15000000,False
2015-09-01,40,43,45,21,37,8,7,0,31666941,False
2015-09-01,9,44,29,1,43,9,2,0,31666941,False
2015-09-01,8,41,26,17,33,2,8,0,31666941,False
2015-09-01,17,22,30,11,42,1,4,0,31666941,False
2015-09-01,6,32,45,21,24,1,11,1,31666941,True
2015-09-06,39,10,25,9,48,5,2,0,112140115,False
2015-09-06,28,49,18,32,41,1,10,0,112140115,False
2015-09-06,40,6,31,23,15,7,10,0,112140115,False
2015-09-06,18,15,29,20,26,5,9,0,112140115,False
2015-09-06,5,34,17,9,32,8,6,0,112140115,True
2015-09-10,30,2,6,14,27,10,6,0,24386729,False
2015-09-10,36,23,45,34,16,5,9,0,24386729,False
2015-09-10,32,19,36,14,24,9,1,0,24386729,False
2015-09-10,27,36,4,16,23,10,1,0,24386729,False
2015-09-10,43,42,47,40,1,9,11,0,24386729,True
2015-09-15,8,47,46,24,23,6,4,0,21398749,False
2015-09-15,38,45,30,40,43,1,6,0,21398749,False
2015-09-15,6,5,4,11,7,5,4,0,21398749,False
2015-09-15,17,42,19,31,16,10,7,0,21398749,False
2015-09-15,44,8,15,17,49,5,8,0,21398749,True
2015-09-18,23,7,22,47,48,9,11,0,30788012,False
2015-09-18,39,34,33,7,29,8,7,0,30788012,True
2015-09-18,40,36,22,6,15,6,4,0,30788012,False
2015-09-18,43,21,36,38,6,1,5,0,30788012,False
2015-09-18,32,40,49,44,45,1,5,0,30788012,False
2015-09-22,27,14,23,29,26,7,10,0,37424463,True
2015-09-22,20,24,18,38,2,2,6,0,37424463,False
2015-09-22,23,6,46,37,19,11,9,0,37424463,False
2015-09-22,28,8,15,4,32,8,2,0,37424463,False
2015-09-22,20,36,12,24,3,10,4,0,37424463,False
2015-09-25,23,19,16,44,3,7,1,0,47772431,False
2015-09-25,20,30,8,38,16,4,6,0,47772431,False
2015-09-25,11,26,16,14,41,7,5,0,47772431,False
2015-09-25,20,28,41,16,26,1,3,0,47772431,False
2015-09-25,14,37,30,13,23,8,2,1,47772431,True
2015-09-29,23,30,37,16,12,5,8,0,15000000,False
2015-09-29,46,13,37,30,38,3,5,0,15000000,False
2015-09-29,49,48,43,47,45,7,6,0,15000000,False
2015-09-29,14,49,26,11,29,3,9,1,15000000,True
2015-09-29,28,38,49,25,37,2,10,0,15000000,False
2015-10-02,44,43,7,8,6,1,10,0,21653156,False
2015-10-02,5,16,12,11,48,8,1,0,21653156,False
2015-10-02,44,1,18,40,45,5,11,0,21653156,False
2015-10-02,30,45,20,13,17,9,10,0,21653156,True
2015-10-02,29,25,19,30,9,4,5,0,21653156,False
2015-10-03,2,42,31,41,48,5,3,0,15000000,False
2015-10-03,31,30,2,6,23,10,2,0,15000000,True
2015-10-03,14,15,1,5,9,11,5,0,15000000,False
2015-10-03,46,25,18,31,37,11,2,0,15000000,False
2015-10-03,8,11,14,5,23,9,4,0,15000000,False
2015-10-04,25,43,22,23,30,5,9,0,15000000,True
2015-10-04,45,13,22,26,7,4,2,0,15000000,False
2015-10-04,16,30,47,11,23,4,1,0,15000000,False
2015-10-04,34,9,1,16,31,10,5,0,15000000,False
2015-10-04,47,33,5,7,9,5,2,0,15000000,False
2015-10-07,48,16,4,34,3,7,8,0,40998254,False
2015-10-07,20,18,38,14,1,3,5,0,40998254,False
2015-10-07,48,9,11,27,13,9,3,0,40998254,False
2015-10-07,49,36,23,24,8,9,2,0,40998254,False
2015-10-07,35,8,15,5,41,5,4,1,40998254,True
2015-10-11,2,39,4,42,19,2,9,0,111997290,False
2015-10-11,6,19,41,3,20,5,4,0,111997290,False
2015-10-11,39,48,14,24,32,5,11,0,111997290,False
2015-10-11,20,10,16,33,13,4,6,0,111997290,False
2015-10-11,43,39,13,6,18,2,8,0,111997290,True
2015-10-13,26,15,12,47,29,11,3,2,30878428,True
2015-10-13,22,46,11,25,4,4,9,0,30878428,False
2015-10-13,49,33,43,26,3,10,6,0,30878428,False
2015-10-13,46,21,32,30,22,11,3,0,30878428,False
2015-10-13,21,29,26,44,47,11,8,0,30878428,False
2015-10-16,48,7,22,12,23,10,3,0,15000000,False
2015-10-16,28,43,7,48,29,3,10,0,15000000,True
2015-10-16,40,49,12,8,20,1,10,0,15000000,False
2015-10-16,46,31,18,41,43,6,4,0,15000000,False
2015-10-16,40,49,22,6,10,3,11,0,15000000,False
2015-10-20,9,37,5,22,30,9,8,0,21280290,False
2015-10-20,21,10,27,12,24,11,2,0,21280290,False
2015-10-20,10,24,23,22,31,1,6,0,21280290,False
2015-10-20,19,12,29,5,48,5,6,0,21280290,False
2015-10-20,21,19,30,45,17,8,10,0,21280290,True
2015-10-23,38,28,35,31,3,7,4,0,30630412,False
2015-10-23,30,44,47,32,8,2,6,0,30630412,False
2015-10-23,6,34,27,10,45,5,11,0,30630412,False
2015-10-23,18,24,27,16,17,9,8,0,30630412,False
2015-10-23,25,7,32,39,30,2,8,0,30630412,True
2015-10-27,2,36,22,4,9,3,11,0,37252483,False
2015-10-27,26,32,7,21,12,2,1,0,37252483,False
2015-10-27,11,20,25,36,12,9,6,0,37252483,True
2015-10-27,10,45,2,23,1,11,6,0,37252483,False
2015-10-27,8,34,22,3,7,1,4,0,37252483,False
2015-10-30,16,46,37,31,40,7,1,0,47542339,False
2015-10-30,42,10,4,21,6,6,5,0,47542339,False
2015-10-30,9,13,19,8,22,4,11,0,47542339,False
2015-10-30,49,16,21,40,38,8,1,0,47542339,False
2015-10-30,8,13,17,21,34,6,7,0,47542339,True
2015-11-08,3,30,47,36,27,4,3,0,30648924,False
2015-11-08,22,49,38,4,43,4,10,0,30648924,False
2015-11-08,44,41,32,21,33,3,11,0,30648924,False
2015-11-08,47,34,19,11,31,1,4,0,30648924,False
2015-11-08,2,16,3,15,8,4,11,0,30648924,True
2015-11-09,19,50,10,29,18,9,1,0,15000000,True
2015-11-09,14,22,26,12,45,8,5,0,15000000,False
2015-11-09,21,18,34,8,14,6,5,0,15000000,False
2015-11-09,29,35,41,45,47,7,6,0,15000000,False
2015-11-09,19,47,13,27,14,11,9,0,15000000,False
2015-11-12,33,20,31,11,43,2,5,0,62650170,False
2015-11-12,13,26,32,8,4,9,2,0,62650170,False
2015-11-12,43,5,21,3,40,11,6,0,62650170,True
2015-11-12,21,16,24,3,48,2,1,0,62650170,False
2015-11-12,40,21,16,48,7,8,3,0,62650170,False
2015-11-13,49,28,21,41,24,11,9,0,130868296,False
2015-11-13,33,10,18,40,17,8,2,0,130868296,True
2015-11-13,45,24,19,43,31,10,9,0,130868296,False
2015-11-13,25,39,30,29,15,1,3,0,130868296,False
2015-11-13,21,35,28,30,32,8,3,0,130868296,False
2015-11-17,5,9,21,20,40,6,3,0,144587700,False
2015-11-17,19,23,3,24,48,10,9,0,144587700,False
2015-11-17,20,5,21,49,17,9,10,0,144587700,False
2015-11-17,6,37,23,38,7,11,10,0,144587700,True
2015-11-17,32,21,40,39,13,9,2,0,144587700,False
2015-11-20,9,45,10,20,47,9,4,0,163553041,False
2015-11-20,47,16,26,14,22,11,7,0,163553041,False
2015-11-20,10,26,40,17,46,9,6,0,163553041,False
2015-11-20,42,30,10,1,33,8,10,0,163553041,False
2015-11-20,34,49,30,46,4,8,7,1,163553041,True
2015-11-24,36,21,38,3,40,9,11,0,15000000,False
2015-11-24,19,35,26,9,13,8,9,0,15000000,False
2015-11-24,38,7,39,45,3,8,5,0,15000000,False
2015-11-24,38,45,17,34,48,2,3,0,15000000,False
2015-11-24,26,14,17,9,16,10,11,0,15000000,True
2015-11-27,50,16,30,37,29,6,8,0,26179692,True
2015-11-27,35,30,36,6,14,3,9,0,26179692,False
2015-11-27,29,47,1,16,38,8,1,0,26179692,False
2015-11-27,16,42,27,23,36,6,11,0,26179692,False
2015-11-27,2,32,37,43,45,6,9,0,26179692,False
2015-12-05,11,46,17,25,15,1,10,0,47879234,False
2015-12-05,29,1,25,26,24,9,2,0,47879234,False
2015-12-05,29,30,14,46,40,3,6,1,47879234,True
2015-12-05,43,23,4,38,36,9,5,0,47879234,False
2015-12-05,33,32,30,37,23,4,2,0,47879234,False
2015-12-06,17,12,8,18,24,7,2,0,129204405,False
2015-12-06,15,45,8,12,6,3,2,0,129204405,False
2015-12-06,48,49,1,4,37,4,8,0,129204405,False
2015-12-06,38,28,10,22,27,2,8,0,129204405,False
2015-12-06,11,10,37,5,8,9,7,1,129204405,True
2015-12-15,32,19,6,29,48,3,6,0,71034372,False
2015-12-15,11,27,35,8,23,4,11,0,71034372,True
2015-12-15,3,16,1,33,17,2,3,0,71034372,False
2015-12-15,13,24,6,25,36,6,8,0,71034372,False
2015-12-15,45,22,19,2,11,5,2,0,71034372,False
2015-12-18,22,6,26,29,48,5,6,1,83228800,True
2015-12-18,16,46,37,14,44,5,10,0,83228800,False
2015-12-18,4,1,9,27,13,4,10,0,83228800,False
2015-12-18,37,35,14,43,25,10,9,0,83228800,False
